wake,estimatedSleep,coffee,actualSleep
29700,8.5,1.0,31861
39600,8.0,2.0,30819
22500,6.75,1.0,25539
24300,7.75,1.0,29162
25200,10.0,2.0,38017
35100,6.75,2.0,26292
22500,7.75,8.0,35233
18900,5.25,4.0,22854
30600,9.75,1.0,36444
23400,5.25,7.0,24917
33300,6.75,1.0,25588
29700,5.25,1.0,20183
19800,5.0,1.0,19301
20700,10.0,8.0,43365
7200,5.0,7.0,23953
19800,5.25,1.0,20207
21600,6.5,5.0,27741
31500,6.75,1.0,25539
27900,7.75,10.0,37121
36000,7.25,4.0,30092
20700,6.75,1.0,25608
27000,7.25,1.0,27381
31500,7.75,1.0,29175
33300,5.75,4.0,24548
35100,9.25,6.0,38441
32400,5.25,2.0,21153
30600,8.5,3.0,33555
22500,6.25,5.0,26827
28800,9.0,10.0,41426
27900,7.25,4.0,30149
33300,8.75,2.0,33548
21600,9.5,3.0,37053
33300,7.75,8.0,34932
22500,7.5,2.0,29242
26100,6.0,3.0,24755
56700,10.0,6.0,41249
21600,6.75,1.0,25669
27900,8.75,7.0,37624
24300,9.75,2.0,37328
24300,7.25,1.0,27351
25200,8.0,5.0,33433
33300,7.75,5.0,32244
27000,9.0,2.0,34422
27000,6.75,3.0,27098
24300,8.5,1.0,31833
35100,10.0,3.0,38927
27000,5.0,1.0,19228
27900,6.5,3.0,26179
25200,8.0,4.0,32817
20700,5.25,6.0,23985
28800,6.5,1.0,24655
27900,9.25,1.0,34667
28800,9.0,9.0,39913
19800,6.5,1.0,24735
24300,5.75,3.0,23726
21600,7.0,3.0,28373
35100,5.25,2.0,20962
25200,9.25,2.0,35490
33300,5.5,8.0,26740
27000,6.5,1.0,24682
35100,6.0,1.0,22834
18900,8.25,2.0,31892
29700,5.5,1.0,21176
51300,8.75,6.0,36932
35100,8.5,2.0,32788
23400,5.75,10.0,29611
59400,5.0,3.0,20935
52200,5.75,2.0,22777
22500,5.25,1.0,20208
24300,8.5,4.0,34142
55800,7.0,1.0,26483
18900,5.75,10.0,29471
27000,8.75,1.0,32757
30600,10.0,5.0,40742
25200,9.75,2.0,37199
28800,6.75,1.0,25678
49500,6.75,4.0,27882
33300,8.5,2.0,32760
32400,5.0,1.0,19310
25200,7.25,4.0,30043
24300,9.25,3.0,36181
36900,5.0,5.0,22928
22500,5.5,4.0,23824
25200,9.75,2.0,37287
32400,5.5,2.0,21911
19800,6.0,4.0,25502
34200,6.0,1.0,22870
20700,6.75,2.0,26320
21600,8.0,1.0,30059
31500,9.25,9.0,41058
26100,6.75,3.0,27255
33300,6.75,1.0,25612
18000,8.0,5.0,33571
35100,9.25,4.0,36919
40500,9.0,1.0,33706
27900,5.0,1.0,19341
9900,8.5,2.0,32882
27000,10.0,2.0,38065
23400,6.0,4.0,25432
31500,6.5,4.0,27428
73800,7.5,3.0,29876
34200,6.25,1.0,23792
24300,9.75,4.0,38823
24300,5.75,4.0,24571
22500,7.5,2.0,29278
33300,5.5,9.0,28388
27000,9.0,1.0,33691
26100,9.5,7.0,40904
28800,6.0,1.0,22899
30600,9.0,1.0,33647
81000,5.0,1.0,19307
32400,5.5,2.0,21866
29700,5.25,8.0,25701
29700,9.25,2.0,35559
27000,5.25,3.0,21993
20700,8.25,2.0,31930
27900,7.0,1.0,26520
29700,6.75,4.0,28142
25200,5.25,1.0,20162
18000,6.25,1.0,23860
23400,6.5,7.0,29539
21600,5.0,3.0,21081
27900,5.75,1.0,22035
19800,6.75,7.0,30872
20700,6.25,2.0,24650
28800,9.25,1.0,34576
27900,7.5,3.0,30115
34200,10.0,3.0,38759
19800,9.75,3.0,37914
21600,5.5,3.0,22956
30600,5.5,1.0,21163
25200,9.75,1.0,36349
63000,8.25,1.0,30944
28800,6.0,7.0,27624
23400,9.5,1.0,35575
26100,9.5,1.0,35437
26100,5.5,3.0,22981
29700,5.75,7.0,26900
19800,7.5,2.0,29179
25200,5.0,6.0,23854
28800,7.25,7.0,32354
76500,9.5,10.0,42778
22500,7.25,3.0,29007
34200,7.25,1.0,27390
33300,5.25,1.0,20258
34200,5.25,10.0,27829
27900,7.5,1.0,28251
23400,5.0,1.0,19252
27000,8.75,3.0,34397
25200,5.75,4.0,24332
30600,6.5,2.0,25392
34200,8.0,10.0,37985
23400,9.5,1.0,35470
22500,9.75,2.0,37386
22500,5.75,1.0,22042
35100,10.0,1.0,37341
20700,7.25,3.0,29227
10800,5.0,2.0,20012
18900,6.0,2.0,23842
30600,5.75,1.0,22038
27000,9.0,3.0,35152
21600,7.75,1.0,29251
35100,5.75,7.0,27391
4500,6.5,7.0,29504
17100,9.75,3.0,37874
19800,8.0,1.0,30103
35100,8.75,2.0,33718
29700,6.0,1.0,22816
64800,5.75,2.0,22912
23400,5.0,1.0,19323
23400,5.5,2.0,21992
33300,9.75,1.0,36458
21600,6.0,1.0,22840
18900,6.75,1.0,25684
19800,5.75,2.0,22955
11700,5.25,2.0,21137
35100,8.0,3.0,31618
34200,9.0,1.0,33716
27900,6.5,4.0,27415
29700,6.0,2.0,23842
27000,8.25,8.0,36442
62100,6.75,4.0,28101
23400,5.75,1.0,22084
29700,7.25,2.0,28296
29700,9.0,7.0,38931
24300,6.25,7.0,28834
34200,5.25,7.0,24777
29700,9.25,3.0,36224
32400,5.0,1.0,19303
24300,9.5,1.0,35477
32400,5.5,8.0,26977
33300,7.75,2.0,30027
22500,7.25,5.0,30759
18900,8.25,1.0,31063
20700,5.25,4.0,22565
42300,10.0,3.0,38955
15300,8.5,8.0,38207
33300,9.75,1.0,36398
18000,7.25,3.0,29049
31500,7.25,4.0,29725
21600,6.0,2.0,23671
25200,7.75,3.0,30822
29700,6.75,9.0,32795
62100,9.0,1.0,33701
30600,6.5,1.0,24656
30600,7.5,1.0,28253
34200,7.0,2.0,27269
23400,7.5,6.0,32495
3600,7.5,8.0,33886
23400,6.5,3.0,26364
15300,7.5,2.0,29100
35100,8.25,8.0,36866
38700,5.5,2.0,21791
32400,8.5,3.0,33456
29700,5.0,2.0,20112
28800,6.25,1.0,23782
18900,8.25,1.0,31064
23400,7.0,3.0,28148
18000,9.0,10.0,40815
9000,6.25,3.0,25410
24300,5.5,2.0,21928
59400,7.75,7.0,33968
64800,7.0,1.0,26482
33300,8.75,1.0,32752
20700,8.75,2.0,33728
26100,8.0,1.0,30091
28800,9.0,1.0,33667
19800,10.0,1.0,37290
25200,8.5,1.0,31955
33300,5.0,10.0,26225
31500,6.25,1.0,23787
33300,6.5,7.0,29248
27000,6.0,2.0,23628
30600,8.75,5.0,36418
21600,5.75,1.0,21999
34200,9.5,8.0,41424
27900,7.5,10.0,36096
23400,5.25,2.0,21013
25200,6.5,4.0,27455
22500,8.75,5.0,35876
20700,9.25,4.0,37013
68400,7.5,2.0,29046
23400,6.5,1.0,24718
24300,6.5,7.0,29848
34200,6.0,3.0,24645
34200,8.25,1.0,30996
20700,9.25,3.0,36056
29700,6.5,3.0,26453
900,5.5,2.0,22085
18900,8.0,1.0,30030
23400,9.75,6.0,40505
18000,6.25,1.0,23814
27000,8.25,3.0,32479
32400,10.0,1.0,37268
18000,9.75,4.0,38665
25200,6.25,4.0,26342
29700,6.25,1.0,23853
30600,7.0,7.0,31356
26100,6.25,1.0,23889
18000,8.5,4.0,34144
24300,5.75,1.0,21993
34200,7.0,3.0,28108
19800,9.0,4.0,36180
27000,9.5,1.0,35551
34200,7.25,3.0,29017
24300,6.0,1.0,22988
30600,9.25,1.0,34636
35100,9.5,2.0,36392
18000,7.75,7.0,34496
19800,6.0,3.0,24387
25200,6.25,2.0,24672
21600,5.0,6.0,23708
11700,6.5,1.0,24689
22500,9.25,1.0,34654
29700,9.75,6.0,40972
16200,8.0,1.0,30096
26100,5.5,3.0,22968
30600,6.75,1.0,25603
19800,5.5,2.0,21856
32400,7.75,1.0,29151
10800,6.0,1.0,22900
11700,8.5,2.0,32701
49500,10.0,5.0,40889
43200,8.75,1.0,32784
53100,9.75,10.0,43751
18900,9.75,1.0,36356
23400,7.25,1.0,27327
65700,6.0,1.0,22992
48600,6.0,3.0,24549
34200,9.25,1.0,34601
22500,6.5,3.0,26559
42300,8.25,3.0,32591
29700,6.25,2.0,24724
20700,8.25,3.0,32695
19800,8.75,10.0,39820
32400,8.25,1.0,31064
27900,6.0,1.0,22986
30600,5.75,2.0,22957
35100,8.75,1.0,32843
25200,6.0,9.0,29624
29700,7.75,1.0,29217
18900,6.0,1.0,22937
72000,9.75,5.0,39914
18900,9.25,4.0,37275
26100,6.75,4.0,27940
58500,9.75,4.0,38846
32400,9.5,3.0,37255
27000,9.5,6.0,40008
35100,7.5,8.0,34682
22500,5.5,1.0,21022
27900,8.75,3.0,34511
21600,6.75,2.0,26450
19800,6.5,1.0,24681
21600,6.25,2.0,24573
35100,7.75,1.0,29155
32400,8.0,1.0,30173
24300,7.0,1.0,26444
33300,6.25,2.0,24685
27900,9.25,8.0,40746
22500,9.0,1.0,33700
27900,8.25,9.0,37049
74700,5.0,2.0,20196
25200,8.0,1.0,30157
34200,6.75,9.0,32891
30600,5.5,3.0,22957
25200,9.0,7.0,38210
28800,8.75,2.0,33603
35100,8.25,1.0,31072
20700,9.5,1.0,35479
26100,7.75,9.0,35518
35100,8.0,1.0,30180
25200,9.25,3.0,36159
25200,6.5,5.0,28076
26100,6.25,1.0,23771
27900,7.25,3.0,28894
28800,7.5,1.0,28257
18000,5.75,4.0,24268
23400,9.5,2.0,36264
19800,7.75,10.0,36941
18000,5.0,2.0,20281
9900,10.0,4.0,39737
28800,9.25,1.0,34650
33300,9.75,1.0,36478
45000,5.5,1.0,21198
26100,5.75,9.0,28533
23400,6.25,7.0,28849
34200,7.75,1.0,29177
25200,5.75,1.0,22059
27900,9.0,1.0,33749
25200,5.25,8.0,25848
32400,5.5,4.0,23637
27000,9.5,1.0,35516
18000,6.0,7.0,27539
20700,9.0,2.0,34572
20700,8.25,1.0,31062
18000,6.25,3.0,25335
28800,7.75,1.0,29210
34200,7.5,9.0,34497
4500,7.0,3.0,28305
22500,9.75,1.0,36441
18000,6.75,1.0,25616
20700,6.25,5.0,27123
35100,7.5,1.0,28380
18000,9.0,1.0,33666
9000,8.0,1.0,30158
18000,8.25,1.0,30943
12600,9.75,2.0,37280
27000,9.25,3.0,36391
18000,5.0,1.0,19321
27900,8.0,2.0,30944
30600,10.0,4.0,39619
19800,5.75,2.0,22977
33300,9.75,3.0,37985
29700,9.5,8.0,41582
22500,6.5,8.0,30658
19800,5.75,6.0,25878
62100,6.25,5.0,27332
24300,5.5,4.0,23439
35100,5.5,3.0,22868
75600,6.5,3.0,26221
30600,7.5,2.0,29007
20700,7.5,1.0,28286
21600,5.25,9.0,27076
34200,5.25,1.0,20175
29700,8.75,3.0,34426
27900,7.25,1.0,27462
28800,5.5,3.0,22955
32400,5.75,1.0,22085
18900,8.25,10.0,38560
27900,6.0,1.0,22887
54900,6.0,1.0,22924
31500,9.75,1.0,36363
18000,8.5,1.0,31928
24300,10.0,1.0,37303
18000,10.0,1.0,37240
33300,9.0,1.0,33621
31500,8.75,2.0,33652
35100,9.25,2.0,35329
31500,8.0,3.0,31855
34200,6.5,6.0,28974
28800,5.0,1.0,19362
30600,9.75,9.0,43033
18000,8.0,2.0,31035
22500,10.0,1.0,37340
31500,9.5,1.0,35556
32400,5.75,4.0,24308
12600,9.0,2.0,34608
45900,5.0,1.0,19323
26100,5.5,10.0,28827
25200,5.5,1.0,21121
25200,5.75,1.0,21934
33300,6.75,4.0,28316
21600,9.5,2.0,36271
72900,5.5,1.0,21152
68400,6.75,3.0,27170
53100,6.5,1.0,24714
28800,9.5,1.0,35471
32400,7.5,5.0,31665
27900,8.75,2.0,33732
25200,5.25,7.0,25598
18000,5.25,6.0,24442
27000,9.0,10.0,41492
29700,5.75,1.0,21979
37800,7.0,3.0,28265
18900,6.0,9.0,29341
64800,7.0,5.0,30058
30600,7.25,1.0,27391
37800,8.25,4.0,33583
30600,6.25,3.0,25387
27000,5.75,1.0,22068
26100,5.5,10.0,28627
34200,6.25,8.0,29233
31500,5.75,1.0,22007
30600,8.25,10.0,38882
19800,9.5,2.0,36213
26100,5.0,5.0,22662
20700,9.0,1.0,33672
25200,7.75,2.0,30047
56700,8.25,1.0,31006
31500,10.0,1.0,37337
24300,10.0,1.0,37254
85500,5.75,3.0,23705
29700,5.25,1.0,20186
23400,5.25,1.0,20192
34200,8.5,1.0,31856
35100,7.5,2.0,29012
28800,9.75,10.0,44037
22500,6.75,7.0,30562
29700,6.25,1.0,23844
24300,5.5,10.0,29166
19800,5.25,3.0,21979
29700,10.0,1.0,37273
25200,5.5,1.0,21106
24300,6.25,3.0,25526
22500,10.0,4.0,39626
26100,5.0,3.0,20888
31500,8.25,6.0,35383
30600,9.0,1.0,33648
35100,8.5,1.0,31855
26100,5.0,5.0,22688
24300,7.5,1.0,28294
26100,6.5,1.0,24762
18900,7.5,5.0,31393
27900,9.0,1.0,33634
20700,5.25,3.0,21695
57600,8.0,2.0,30966
29700,5.5,1.0,21107
19800,7.25,3.0,29295
23400,7.0,1.0,26504
22500,7.5,3.0,30028
23400,6.75,3.0,27072
29700,9.75,1.0,36384
18900,9.75,4.0,38864
28800,5.75,2.0,22780
20700,9.25,1.0,34563
26100,5.75,1.0,22053
23400,8.25,10.0,38383
27000,9.0,9.0,39991
67500,5.0,3.0,21100
31500,6.5,1.0,24678
69300,7.5,1.0,28356
16200,9.75,4.0,38868
27900,9.5,3.0,37264
25200,6.5,2.0,25402
28800,7.75,10.0,36408
33300,8.25,1.0,30945
22500,9.0,2.0,34668
28800,7.75,1.0,29249
23400,5.75,1.0,21944
19800,6.75,7.0,31008
27900,8.75,1.0,32759
21600,10.0,1.0,37336
34200,8.25,4.0,33769
900,9.75,1.0,36460
77400,8.25,1.0,31037
35100,6.75,1.0,25678
18000,8.5,3.0,33698
30600,7.5,5.0,31856
29700,8.0,1.0,30109
81000,7.0,1.0,26580
28800,8.75,1.0,32880
22500,5.25,1.0,20215
28800,7.75,1.0,29219
24300,6.25,10.0,30703
18000,5.25,2.0,21136
32400,5.25,3.0,21828
43200,7.0,10.0,34387
35100,7.25,1.0,27351
27900,8.5,1.0,31924
32400,6.0,3.0,24745
27000,10.0,2.0,38252
27900,7.75,1.0,29277
18000,7.5,1.0,28236
27900,8.5,1.0,31979
31500,7.75,1.0,29298
25200,6.0,3.0,24722
18900,5.0,1.0,19355
19800,5.75,6.0,25764
27900,8.75,4.0,35500
28800,7.5,10.0,36302
27900,7.5,10.0,35371
34200,7.75,10.0,36037
26100,8.75,1.0,32860
23400,9.25,6.0,38628
35100,8.0,1.0,30170
30600,7.5,1.0,28292
69300,5.0,2.0,20132
29700,7.0,9.0,33509
26100,8.75,3.0,34601
30600,5.5,2.0,21856
18000,5.5,7.0,26241
34200,6.75,2.0,26301
59400,5.25,2.0,21139
31500,9.5,1.0,35514
27000,9.0,1.0,33736
18900,10.0,8.0,43331
26100,7.0,4.0,29082
34200,7.25,1.0,27355
34200,8.0,6.0,34650
23400,9.75,6.0,40674
25200,6.0,3.0,24486
30600,5.0,2.0,20015
19800,6.75,7.0,31094
18900,5.75,1.0,22001
23400,8.5,2.0,32647
23400,8.0,1.0,30105
34200,8.75,10.0,40002
29700,7.25,9.0,34277
26100,5.75,1.0,21987
29700,5.0,5.0,22302
63900,7.25,8.0,33699
35100,7.75,2.0,29904
26100,7.75,1.0,29183
23400,7.5,1.0,28318
18900,6.0,6.0,27215
27900,8.25,2.0,31786
28800,5.0,2.0,20006
18000,9.5,6.0,40014
35100,5.25,7.0,24726
63900,8.75,3.0,34378
18900,9.0,2.0,34479
34200,6.25,5.0,26822
18900,9.0,3.0,35558
28800,6.25,4.0,26132
11700,5.75,3.0,23796
19800,5.75,3.0,23809
22500,8.5,3.0,33597
20700,6.75,2.0,26365
21600,6.75,1.0,25588
20700,5.25,3.0,21931
21600,5.75,1.0,22014
25200,5.0,1.0,19337
43200,7.5,4.0,30989
23400,7.0,1.0,26507
34200,7.5,4.0,30738
35100,8.5,3.0,33658
35100,5.75,2.0,22878
53100,8.0,1.0,30189
21600,5.25,10.0,27032
22500,6.25,1.0,23890
18900,7.5,2.0,29279
84600,9.5,10.0,42488
27900,5.0,3.0,20918
23400,7.75,3.0,30786
18900,6.75,2.0,26318
20700,9.75,5.0,40076
19800,9.5,3.0,37095
19800,5.5,3.0,22665
19800,8.25,4.0,33260
35100,5.75,1.0,22074
23400,6.25,4.0,26476
31500,8.5,2.0,32788
23400,7.75,8.0,34842
32400,5.25,1.0,20136
45900,8.0,8.0,36450
37800,6.5,6.0,29224
28800,6.75,2.0,26545
26100,8.0,8.0,36243
26100,10.0,1.0,37366
31500,6.25,1.0,23838
20700,8.75,9.0,39246
20700,9.75,6.0,40493
21600,9.0,4.0,36458
22500,6.0,3.0,24393
25200,6.25,1.0,23754
29700,6.5,1.0,24747
54900,5.0,5.0,22549
18000,7.75,5.0,32333
24300,10.0,1.0,37273
27000,7.0,6.0,30996
18000,9.25,6.0,38361
23400,7.5,4.0,30640
53100,9.0,8.0,40001
35100,8.0,1.0,30157
35100,5.25,2.0,20984
18000,8.5,2.0,32693
35100,6.5,3.0,26555
21600,8.5,2.0,32739
33300,5.75,2.0,22834
35100,5.75,1.0,22013
32400,7.0,1.0,26550
35100,5.5,8.0,27175
61200,7.25,2.0,28114
41400,7.25,3.0,28917
20700,6.25,1.0,23880
18000,9.0,3.0,35223
32400,6.5,3.0,26338
22500,8.5,2.0,32802
19800,9.75,1.0,36453
35100,5.5,3.0,22809
21600,6.5,3.0,26148
43200,8.25,2.0,31764
35100,7.75,3.0,30811
30600,7.25,1.0,27403
7200,5.0,5.0,22699
24300,6.5,4.0,27338
27000,7.75,10.0,36313
25200,7.75,2.0,30160
24300,7.5,10.0,36300
50400,5.5,1.0,21088
26100,8.0,1.0,30102
35100,8.25,9.0,37621
23400,8.0,3.0,31927
28800,9.25,2.0,35519
19800,6.25,1.0,23847
22500,8.5,4.0,34372
31500,8.25,3.0,32448
35100,8.5,9.0,38502
20700,6.75,1.0,25587
3600,7.75,3.0,30704
20700,8.0,1.0,30081
21600,5.0,1.0,19260
30600,9.75,3.0,38134
18000,9.25,5.0,37969
31500,10.0,1.0,37318
42300,8.0,1.0,30073
29700,8.75,3.0,34339
64800,7.5,3.0,30149
56700,9.0,3.0,35474
34200,6.75,3.0,27180
35100,7.0,8.0,32443
20700,5.5,4.0,23589
25200,8.75,4.0,35229
20700,7.5,2.0,29069
20700,7.25,10.0,35054
77400,9.25,1.0,34643
22500,8.5,7.0,36884
22500,9.5,2.0,36428
31500,8.0,3.0,31660
26100,6.5,2.0,25380
19800,5.25,6.0,24308
26100,5.25,1.0,20263
19800,9.5,3.0,37029
22500,8.0,4.0,32462
19800,6.0,1.0,22914
26100,7.75,1.0,29227
67500,7.25,1.0,27417
34200,7.5,1.0,28284
19800,6.5,1.0,24718
22500,5.0,1.0,19276
33300,5.75,2.0,22778
32400,7.75,8.0,35223
24300,9.75,7.0,41138
21600,7.5,1.0,28290
21600,7.0,1.0,26567
19800,6.0,1.0,22850
27900,6.25,4.0,26081
20700,6.5,5.0,27941
21600,6.75,1.0,25616
31500,8.75,3.0,34320
24300,7.25,1.0,27327
11700,5.75,2.0,22950
19800,9.5,1.0,35500
67500,9.75,1.0,36347
5400,10.0,10.0,44918
27000,9.75,1.0,36361
19800,6.25,2.0,24704
44100,8.0,8.0,35545
11700,5.0,3.0,20935
31500,5.5,1.0,21126
34200,6.25,1.0,23791
24300,6.0,2.0,23785
28800,5.5,5.0,24355
30600,8.0,2.0,30954
22500,8.25,4.0,33536
35100,5.5,1.0,21164
24300,7.25,2.0,28334
34200,6.25,3.0,25293
61200,6.25,4.0,26194
34200,8.75,2.0,33518
29700,7.5,2.0,29236
23400,5.75,7.0,27167
34200,5.5,10.0,28813
25200,5.75,1.0,21971
24300,8.75,10.0,39981
22500,9.5,10.0,42416
900,9.25,1.0,34586
29700,8.75,6.0,36747
29700,8.25,2.0,31829
27000,6.0,1.0,22944
60300,8.25,1.0,30983
35100,5.75,1.0,22069
28800,5.5,7.0,25755
29700,6.0,1.0,22955
34200,5.5,1.0,21051
1800,7.0,8.0,32445
74700,9.25,8.0,40094
35100,7.5,1.0,28356
30600,7.5,1.0,28314
33300,5.5,8.0,26401
22500,6.25,9.0,30600
81000,6.25,10.0,31819
35100,7.0,1.0,26540
18900,9.25,10.0,42432
28800,9.25,6.0,38479
25200,6.25,4.0,26232
20700,5.5,3.0,22551
33300,6.25,3.0,25669
35100,5.0,2.0,20011
26100,5.75,1.0,22060
54900,8.25,1.0,31068
34200,9.75,2.0,37249
26100,6.75,2.0,26292
54900,9.25,6.0,39144
21600,8.5,10.0,40091
34200,10.0,5.0,40437
20700,7.75,1.0,29184
23400,9.0,6.0,37516
6300,5.75,4.0,24726
63900,8.25,4.0,33329
29700,9.0,3.0,35318
32400,6.75,5.0,28897
22500,5.5,8.0,26743
30600,8.0,3.0,31900
35100,9.0,10.0,41408
27000,9.75,1.0,36393
30600,10.0,8.0,42832
25200,8.75,1.0,32844
33300,7.25,5.0,30410
33300,5.25,7.0,25294
31500,7.0,1.0,26509
28800,7.25,2.0,28343
79200,7.25,3.0,29036
22500,6.75,4.0,28366
33300,9.0,2.0,34460
21600,9.75,1.0,36391
25200,9.5,1.0,35489
33300,8.5,10.0,39094
24300,8.0,10.0,38284
18900,7.5,1.0,28309
34200,8.0,8.0,35912
35100,5.75,10.0,29363
27900,5.0,3.0,21138
27000,5.0,1.0,19363
26100,6.0,1.0,22858
18000,5.25,1.0,20259
26100,7.0,7.0,31051
33300,5.75,1.0,22035
29700,8.0,2.0,30948
31500,8.75,1.0,32731
49500,10.0,2.0,38015
27000,9.0,3.0,35440
29700,6.0,6.0,27036
27900,5.25,5.0,23349
22500,9.0,1.0,33682
23400,7.75,4.0,31698
49500,7.0,3.0,28367
21600,10.0,3.0,38745
27000,7.25,4.0,29809
19800,6.0,3.0,24450
24300,5.0,3.0,20996
30600,7.75,4.0,31449
22500,6.0,8.0,28265
27000,6.75,1.0,25625
33300,6.75,1.0,25554
26100,7.75,1.0,29226
24300,9.75,1.0,36472
25200,5.75,1.0,22005
35100,7.75,2.0,30141
28800,7.75,9.0,35320
32400,6.0,1.0,22921
33300,7.5,1.0,28226
18000,5.5,6.0,25332
18000,5.25,1.0,20234
25200,8.5,5.0,35478
21600,5.25,2.0,21103
35100,6.75,1.0,25571
34200,5.0,3.0,20808
18000,6.25,7.0,28793
33300,8.5,1.0,31957
19800,7.0,2.0,27201
22500,5.25,1.0,20235
68400,6.75,1.0,25685
20700,8.75,4.0,35240
24300,7.0,1.0,26482
32400,7.5,6.0,32836
22500,7.5,1.0,28375
31500,9.0,2.0,34561
25200,9.0,1.0,33717
23400,6.5,7.0,29945
30600,8.75,5.0,36211
31500,8.5,7.0,36828
19800,8.75,1.0,32787
3600,8.0,3.0,31924
27900,6.5,5.0,27999
29700,9.25,3.0,36376
30600,5.5,3.0,22898
18000,9.5,1.0,35563
33300,7.75,1.0,29229
25200,7.0,1.0,26455
49500,7.0,1.0,26563
32400,6.25,2.0,24627
23400,5.5,4.0,23501
33300,8.0,3.0,31943
26100,7.75,6.0,33758
34200,8.5,1.0,31870
18900,7.25,1.0,27357
35100,7.5,1.0,28385
27000,7.25,1.0,27425
32400,8.0,1.0,30133
40500,6.5,4.0,27092
31500,5.25,2.0,21155
27000,9.0,1.0,33786
27900,6.25,1.0,23820
30600,9.25,1.0,34604
20700,6.5,3.0,26190
18000,5.0,2.0,20168
34200,8.25,1.0,30927
34200,5.25,3.0,21969
35100,8.75,1.0,32780
38700,7.75,1.0,29173
34200,6.25,8.0,29505
72000,6.0,8.0,28421
22500,7.5,1.0,28297
21600,5.5,3.0,22941
18000,8.0,6.0,33968
30600,8.75,3.0,34471
25200,8.75,1.0,32792
28800,6.25,1.0,23814
34200,5.5,8.0,26851
9900,9.75,2.0,37113
36900,8.5,1.0,31946
76500,5.25,2.0,20955
27000,8.0,1.0,30100
27000,10.0,4.0,39622
24300,9.5,1.0,35513
23400,7.5,4.0,30547
35100,5.0,1.0,19296
21600,8.25,1.0,31073
28800,9.5,1.0,35452
33300,5.0,1.0,19293
25200,8.75,1.0,32799
32400,9.0,1.0,33794
19800,5.25,1.0,20210
27000,5.75,2.0,22921
24300,5.0,1.0,19263
18000,6.75,1.0,25564
21600,6.5,4.0,27432
31500,9.5,3.0,37131
25200,8.75,2.0,33690
30600,8.5,1.0,31893
18900,8.25,1.0,30991
27900,5.5,2.0,22024
28800,6.25,1.0,23792
37800,9.5,1.0,35436
30600,8.0,6.0,34380
31500,10.0,3.0,39012
36900,9.75,3.0,38264
43200,7.5,3.0,29814
9000,6.25,6.0,27654
35100,9.75,3.0,38151
62100,9.25,8.0,40040
31500,9.75,1.0,36379
24300,7.0,4.0,28946
22500,8.25,2.0,31984
12600,6.25,1.0,23833
19800,6.75,3.0,27227
59400,8.0,10.0,38030
21600,6.0,9.0,29624
18000,7.0,3.0,28326
6300,7.75,9.0,35509
82800,5.75,1.0,21930
28800,10.0,4.0,39549
27000,7.0,9.0,33195
23400,5.75,2.0,22794
30600,5.25,1.0,20210
18000,6.25,5.0,27281
18000,6.0,7.0,27724
25200,8.0,1.0,30116
31500,9.0,9.0,40998
35100,8.75,4.0,35162
32400,5.0,1.0,19257
42300,5.0,1.0,19321
18000,9.5,2.0,36295
25200,8.75,1.0,32742
49500,8.75,1.0,32729
28800,9.0,1.0,33763
26100,8.0,7.0,35328
19800,6.0,2.0,23866
23400,9.5,2.0,36462
27000,6.0,1.0,22898
35100,8.75,10.0,40628
22500,7.25,5.0,30998
21600,8.5,1.0,31946
34200,8.0,1.0,30080
38700,8.5,2.0,32625
27900,8.25,1.0,30998
20700,6.25,5.0,26825
27900,7.25,6.0,31629
19800,5.5,2.0,21903
26100,6.75,2.0,26415
21600,5.75,1.0,21971
14400,5.5,1.0,21037
22500,10.0,1.0,37263
25200,9.0,8.0,39284
26100,7.5,7.0,33124
27900,5.25,2.0,20941
20700,9.25,1.0,34586
31500,7.0,3.0,28033
27000,9.5,1.0,35469
34200,7.75,3.0,31073
16200,5.5,2.0,21836
26100,7.75,2.0,29995
28800,5.75,1.0,22033
18900,8.25,5.0,34081
24300,8.0,1.0,30060
18900,5.25,4.0,22910
30600,9.75,1.0,36397
83700,6.75,3.0,27120
22500,6.75,4.0,28209
32400,6.25,3.0,25544
26100,6.75,1.0,25561
34200,5.0,1.0,19262
18900,5.25,1.0,20226
26100,8.75,4.0,35420
70200,6.75,1.0,25621
1800,8.5,1.0,31864
35100,5.5,4.0,23538
78300,7.25,1.0,27384
21600,7.75,1.0,29148
32400,9.5,1.0,35555
24300,6.5,4.0,27352
19800,6.25,6.0,27945
31500,10.0,9.0,43512
34200,8.5,1.0,31965
23400,7.25,1.0,27391
23400,6.75,1.0,25633
21600,5.0,2.0,20256
20700,6.5,1.0,24675
21600,9.5,5.0,38759
34200,6.0,3.0,24379
35100,7.5,3.0,29753
18000,7.75,2.0,29943
38700,9.0,3.0,35180
34200,7.75,8.0,35143
31500,9.0,3.0,35538
26100,8.25,2.0,31805
50400,5.5,2.0,22070
32400,8.25,3.0,32805
75600,7.5,1.0,28337
60300,9.25,8.0,40086
24300,7.5,4.0,30984
18900,5.5,1.0,21143
33300,8.0,3.0,31810
34200,7.0,1.0,26494
27000,5.25,3.0,21655
18000,7.5,8.0,34684
56700,7.5,3.0,30166
24300,6.75,1.0,25543
35100,6.75,3.0,27433
34200,7.0,6.0,30695
32400,8.75,1.0,32851
30600,5.25,1.0,20163
18000,7.75,2.0,30164
20700,7.0,9.0,32808
23400,6.5,2.0,25547
25200,8.0,3.0,31967
34200,10.0,4.0,39946
